CaseID,Duration,horizon,other,casualties,Scenarios,Pol1,P1,Pol2,P2,Pol3,P3,Pol4,P4,Pol5,P5,Pol6,P6,Pol7,P7,P1_conf,P2_conf,P3_conf,P4_conf,P5_conf,P6_conf,P7_conf,t_screen,t_select,Pol_select,P1_support,P2_support,P3_support,P4_support,P5_support,P6_support,P7_support,choice_factor,FactSuccess_rate,FactCas_rate,FactOther_rate,SetA_2,SetA_3,SetB_2,SetB_3,Important,Costs,TimeFrames,TF_MC,FMC1,FMC2,reward,reward_b,T1,T10,Sex,Gender,Age,ethnic,race,party,Know,FP_Know,educ,Edu_cat,inc,Income,Scenarios_DO
819,222,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,7,6,5,5,5,2,1,66.681,44.467,1,7,6,5,5,4,,,1,7,5,6,0,0,0,2,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,500,Male,0,28,White/Caucasian,4,2,Very Informed,4,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S8
820,425,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,2,5,6,6,2,7,150.56,57.569,1,7,2,,5,,,,1,7,3,5,0,0,0,2,6,6,In the long run (next year),1,An American embassy building,Afghanistan,A reward of $3800 next month,1,200,500,Female,1,29,White/Caucasian,4,1,Somewhat Informed,2,Masters degree or higher,5,"$75,001 - $100,000",4,t_AllSet|S8
821,458,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,7,7,4,7,7,7,135.578,51.887,1,7,,,4,,,,1,7,7,7,0,0,0,2,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,125,1000,Female,1,57,White/Caucasian,4,7,Well Informed,3,High school,2,"$75,001 - $100,000",4,t_AllSet|S8
822,367,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,1,2,3,4,3,3,3,125.829,46.069,1,7,6,5,,,,,1,7,6,5,0,0,0,2,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,150,1000,Female,1,62,White/Caucasian,4,3,Somewhat Informed,2,Some college,3,"Less than $25,000",1,t_AllSet|S8
823,674,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,7,5,4,4,4,7,7,223.77,72.585,1,7,6,3,2,,,,1,7,7,6,0,0,0,2,2,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,175,1000,Female,1,47,White/Caucasian,4,3,Somewhat Informed,2,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S8
824,1294,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,7,6,5,4,6,6,7,118.975,70.814,1,6,5,3,3,,,,1,7,4,4,0,0,0,2,2,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Male,0,31,White/Caucasian,4,2,Somewhat Informed,2,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S8
825,291,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,6,6,6,6,6,6,81.194,35.073,1,7,,,5,,,,1,7,7,5,0,0,0,2,5,6,In the long run (next year),1,An American embassy building,Afghanistan,A reward of $3800 next month,1,200,1000,Male,0,37,White/Caucasian,4,5,Somewhat Informed,2,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S8
826,368,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,6,7,7,5,7,7,7,100.746,51.086,1,6,,,3,,,,3,5,6,7,0,0,0,2,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Male,0,64,White/Caucasian,4,2,Well Informed,3,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S8
827,634,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,4,7,7,7,7,7,246.579,50.222,1,7,6,,5,,,,1,7,5,6,0,0,0,2,7,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,500,1000,Female,1,27,White/Caucasian,4,4,Well Informed,3,Some college,3,"$50,001 - $75,000",3,t_AllSet|S8
828,346,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,7,6,5,4,5,4,6,93.961,54.647,1,7,5,3,4,,,,1,7,2,5,0,0,0,2,5,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,250,1500,Male,0,30,White/Caucasian,4,6,Somewhat Informed,2,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S8
829,382,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,5,4,5,4,4,4,134.413,53.387,1,7,5,,5,,,,1,7,5,4,0,0,0,2,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,500,5000,Female,1,42,White/Caucasian,4,3,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
830,452,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,4,3,6,1,1,1,208.268,44.139,1,7,5,,4,,,,1,7,7,5,0,0,0,2,5,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,500,5000,Female,1,41,Other,5,3,Not Well Informed,1,Some college,3,"Less than $25,000",1,t_AllSet|S8
831,593,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,6,5,5,4,6,6,6,179.703,74.248,1,6,5,4,3,,,,1,6,4,6,0,0,0,2,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1000,5000,Female,1,51,White/Caucasian,4,5,Not Well Informed,1,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S8
832,641,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,6,7,5,7,4,7,185.631,75.577,1,7,6,,6,,,,1,7,7,6,0,0,0,2,4,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,400,10000,Male,0,36,White/Caucasian,4,4,Not Well Informed,1,Some college,3,"More than $100,000",5,t_AllSet|S8
833,483,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,7,5,2,6,7,7,7,133.553,45.457,1,7,5,3,,,,,1,7,7,6,0,0,0,2,7,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1000,10000,Male,0,30,Hispanic/Latino,2,2,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
834,2350,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,7,6,5,4,5,6,7,1295.908,182.872,1,7,4,3,6,,,,1,7,4,5,0,0,0,2,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1000,10000,Female,1,24,White/Caucasian,4,1,Somewhat Informed,2,Some college,3,"$25,000 - $50,000",2,t_AllSet|S8
835,476,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,6,6,6,6,6,6,6,166.536,63.371,1,7,,,3,,,,1,7,7,7,0,0,0,2,7,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,2000,10000,Female,1,60,White/Caucasian,4,3,Somewhat Informed,2,Some college,3,"Less than $25,000",1,t_AllSet|S8
836,399,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,6,6,6,5,5,5,6,123.353,56.813,1,7,6,5,5,,,,1,7,7,6,0,0,0,2,5,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1000,20000,Female,1,28,White/Caucasian,4,4,Not Well Informed,1,Some college,3,"$75,001 - $100,000",4,t_AllSet|S8
837,399,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,5,3,6,3,6,7,151.617,34.094,1,7,,,3,,,,1,7,3,5,0,0,0,2,5,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1200,120000,Male,0,20,Other,5,5,Very Informed,4,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S8
838,143,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,7,6,5,4,5,6,7,29.25,21.996,1,7,6,5,,,,,2,7,6,3,0,0,0,2,5,5,In the long run (next year),1,An American embassy building,Afghanistan,A reward of $3800 next month,1,1300,150000,Male,0,34,White/Caucasian,4,2,Somewhat Informed,2,Masters degree or higher,5,"$50,001 - $75,000",3,t_AllSet|S8
839,523,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,5,2,2,6,3,5,2,53.995,35.231,1,5,,,4,,6,,1,5,3,5,0,1,1,0,5,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,200,500,Female,1,26,White/Caucasian,4,5,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S8
840,354,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,7,5,5,6,7,6,5,47.593,69.764,6,6,7,7,6,5,6,7,1,6,5,7,1,1,0,0,7,6,In the short term (this month),0,An American military base,Iran,A reward of $3800 next month,1,200,800,Male,0,30,Black/African American,1,6,Very Informed,4,Masters degree or higher,5,"$50,001 - $75,000",3,t_AllSet|S8
841,302,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,7,7,7,7,7,7,7,80.095,28.03,1,7,,,4,,1,,1,7,7,7,1,1,0,0,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Male,0,25,Asian,3,4,Very Informed,4,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S8
842,585,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,6,5,6,5,4,5,5,49.49,45.79,1,6,,,5,,5,,2,6,6,5,1,1,0,0,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,500,1000,Female,1,48,White/Caucasian,4,7,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S8
843,325,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,7,3,5,4,5,6,3,71.79,48.77,1,6,,,4,,5,,1,6,5,6,1,1,0,0,7,6,In the short term (this month),0,An American embassy building,Afghanistan,A reward of $3400 this month,0,500,1000,Female,1,38,Black/African American,1,1,Somewhat Informed,2,Masters degree or higher,5,"$50,001 - $75,000",3,t_AllSet|S8
844,504,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,7,7,7,7,7,7,75.053,36.378,1,7,,,5,,,,1,7,7,7,1,1,0,0,7,7,In the long run (next year),1,An American military base,Iran,A reward of $3800 next month,1,500,1000,Male,0,22,Black/African American,1,1,Somewhat Informed,2,Some college,3,"Less than $25,000",1,t_AllSet|S8
845,447,1,1,1,t_AllSet|S8,Reject,0,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,5,4,5,5,6,3,4,27.568,23.729,4,,5,6,7,4,5,,1,5,7,6,1,1,0,0,5,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,200,2000,Male,0,32,Black/African American,1,7,Very Informed,4,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S8
846,204,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,6,5,5,5,7,5,7,69.283,27.153,1,6,3,,,,,,1,7,6,6,1,1,0,0,5,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,400,2500,Female,1,19,White/Caucasian,4,6,Somewhat Informed,2,Some college,3,"More than $100,000",5,t_AllSet|S8
847,550,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,6,4,5,5,5,3,6,175.427,69.512,1,6,,,5,,5,,1,7,6,6,1,1,0,0,3,4,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,400,10000,Male,0,70,White/Caucasian,4,5,Well Informed,3,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
848,578,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,7,5,3,7,5,6,6,167.14,87.679,1,7,6,5,6,,5,,1,7,3,6,1,1,0,0,5,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,5000,20000,Female,1,32,White/Caucasian,4,4,Not Well Informed,1,Masters degree or higher,5,"$25,000 - $50,000",2,t_AllSet|S8
849,445,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,2,4,4,5,7,6,7,147.877,57.109,1,6,4,4,,,,,3,6,4,7,1,1,0,0,5,4,In the long run (next year),1,An American embassy building,Afghanistan,A reward of $3800 next month,1,1000,25000,Male,0,56,White/Caucasian,4,7,Somewhat Informed,2,Masters degree or higher,5,"$50,001 - $75,000",3,t_AllSet|S8
850,495,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,6,7,7,6,7,5,7,149.701,53.649,1,7,,,6,,5,,1,6,7,6,1,1,0,0,7,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,1000,100000,Male,0,58,White/Caucasian,4,6,Somewhat Informed,2,High school,2,"$50,001 - $75,000",3,t_AllSet|S8
851,391,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,6,5,5,5,5,6,92.949,63.892,1,7,3,,2,,,,1,6,4,5,0,1,0,0,5,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,150,500,Male,0,45,White/Caucasian,4,6,Well Informed,3,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S8
852,366,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Accept,1,7,7,6,6,7,6,7,50.492,38.216,1,7,6,5,,6,,7,3,7,7,7,0,1,0,0,7,7,In the short term (this month),0,An American embassy building,Iran,A reward of $3400 this month,0,200,800,Male,0,44,Black/African American,1,7,Very Informed,4,Masters degree or higher,5,"$75,001 - $100,000",4,t_AllSet|S8
853,405,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,7,7,6,7,5,5,4,139.857,57.416,1,7,5,5,,,,,1,7,7,7,0,1,0,0,6,6,In the long run (next year),1,An American military base,Iran,A reward of $3800 next month,1,500,10000,Male,0,36,White/Caucasian,4,1,Not Well Informed,1,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S8
854,204,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,2,4,3,5,3,4,5,22.775,21.199,1,5,,,4,,3,,2,4,4,5,1,2,0,0,5,4,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,150,200,Male,0,26,Black/African American,1,1,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S8
855,615,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,7,5,5,6,6,6,6,129.762,44.628,1,7,5,4,6,,3,,1,7,3,5,1,2,0,0,5,4,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,120,250,Male,0,24,White/Caucasian,4,4,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
856,311,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,7,3,2,6,2,6,2,46.929,28.633,1,7,,,5,,4,,1,7,6,4,1,2,0,0,4,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Female,1,28,White/Caucasian,4,6,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S8
857,615,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Accept,1,Accept,1,Accept,1,Reject,0,5,6,2,6,4,5,2,34.215,31.731,1,4,5,,5,5,6,,1,6,4,4,1,2,0,0,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,300,10000,Male,0,29,White/Caucasian,4,7,Very Informed,4,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S8
858,503,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,6,5,4,4,6,6,6,205.949,74.688,1,6,,,4,,,,1,7,6,6,1,2,0,0,6,4,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,4000,40000,Male,0,47,White/Caucasian,4,5,Well Informed,3,Masters degree or higher,5,"$50,001 - $75,000",3,t_AllSet|S8
859,854,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,4,2,2,5,2,5,5,59.752,48.413,1,7,,,6,,5,,2,3,3,7,1,2,0,0,5,5,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,10000,100000,Female,1,50,Black/African American,1,7,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
860,481,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,6,7,7,4,7,2,7,181.519,80.537,1,7,,,3,,1,,1,7,7,7,1,2,0,0,6,4,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,10000,1000000,Male,0,26,White/Caucasian,4,4,Very Informed,4,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
861,293,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,5,6,6,3,6,6,6,99.267,51.151,1,6,,,4,,,,1,6,7,5,0,2,0,0,7,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,250,2500,Female,1,46,White/Caucasian,4,2,Somewhat Informed,2,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S8
862,243,1,1,1,t_AllSet|S8,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,5,5,5,5,5,5,5,73.408,40.394,2,,6,5,,4,,,1,6,3,3,0,2,0,0,4,5,In the long run (next year),1,An American military base,Iran,A reward of $3800 next month,1,1000,10000,Male,0,26,White/Caucasian,4,3,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
863,329,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,4,2,7,6,3,5,3,50.819,22.97,1,7,6,5,6,,6,,3,5,6,6,0,2,0,0,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1200,12000,Male,0,28,White/Caucasian,4,1,Well Informed,3,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
864,468,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,4,2,4,6,3,6,5,70.521,39.793,1,6,,,,4,,,1,4,2,4,0,2,0,0,4,2,In the short term (this month),0,An American embassy building,Afghanistan,A reward of $3800 next month,1,1500,15000,Female,1,23,White/Caucasian,4,5,Somewhat Informed,2,Some college,3,"$75,001 - $100,000",4,t_AllSet|S8
865,498,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4,4,4,5,6,6,6,164.312,59.305,1,4,4,,,,,,1,6,6,2,0,0,0,0,2,4,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,120,200,Male,0,49,White/Caucasian,4,4,Somewhat Informed,2,Some college,3,"Less than $25,000",1,t_AllSet|S8
866,487,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,5,4,2,4,5,3,5,158.433,32.048,1,4,6,4,3,5,4,3,1,5,6,5,0,0,0,0,5,4,In the short term (this month),0,An American embassy building,Iran,A reward of $3400 this month,0,200,800,Male,0,55,White/Caucasian,4,1,Well Informed,3,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
867,228,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,5,3,3,5,3,5,2,29.023,41.629,1,6,,4,4,,5,,1,6,4,3,0,0,0,0,4,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Male,0,25,Asian,3,4,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
868,734,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7,6,7,7,7,7,7,212.717,122.6,1,7,,,,,,,1,7,6,6,0,0,0,0,6,7,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,200,1000,Male,0,66,White/Caucasian,4,6,Very Informed,4,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
869,682,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,4,7,1,7,7,7,136,65.335,1,7,4,,1,,,,1,7,4,6,0,0,0,0,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,300,1000,Female,1,35,White/Caucasian,4,7,Somewhat Informed,2,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S8
870,669,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Accept,1,6,5,3,4,5,7,7,182.754,89.51,1,7,5,,,,,1,1,7,1,6,0,0,0,0,4,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,5000,1000,Male,0,54,White/Caucasian,4,4,Somewhat Informed,2,Some college,3,"$25,000 - $50,000",2,t_AllSet|S8
871,360,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,4,6,4,4,6,5,54.231,22.571,1,5,4,5,,,,,1,6,5,6,0,0,0,0,6,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,300,3000,Male,0,33,White/Caucasian,4,6,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S8
872,508,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,6,6,5,4,5,6,7,187.734,42.932,1,6,4,2,,,,,1,7,2,5,0,0,0,0,6,4,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,300,10000,Female,1,47,Other,5,5,Somewhat Informed,2,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S8
873,613,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,7,6,5,4,6,7,6,48.326,53.435,2,6,7,5,6,5,7,6,1,7,5,6,0,0,0,0,6,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,1200,12000,Female,1,54,White/Caucasian,4,1,Well Informed,3,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
874,546,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,7,7,6,4,5,5,7,162.981,58.541,1,7,6,4,2,,,,1,7,7,2,0,0,0,0,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,150,20000,Male,0,38,White/Caucasian,4,1,Well Informed,3,High school,2,"More than $100,000",5,t_AllSet|S8
875,480,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,5,4,5,5,6,5,6,180.312,36.065,1,6,,,,,,,1,7,5,5,0,0,0,0,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,10000,100000,Female,1,37,White/Caucasian,4,4,Somewhat Informed,2,Masters degree or higher,5,"$25,000 - $50,000",2,t_AllSet|S8
876,179,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,4,3,5,1,2,1,37.041,21.887,1,7,4,,3,,,,1,4,4,5,0,0,0,0,4,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3400 this month,0,10000,1000000,Male,0,30,Asian,3,4,Somewhat Informed,2,Some college,3,"$25,000 - $50,000",2,t_AllSet|S8
877,464,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4,4,4,4,4,4,4,135.308,24.788,1,6,4,,,,,,1,4,5,4,0,1,1,1,6,4,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,350,1050,Female,1,42,White/Caucasian,4,4,Somewhat Informed,2,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S8
878,284,1,1,1,t_AllSet|S8,Accept,1,Accept,1,Reject,0,Accept,1,Accept,1,Reject,0,Accept,1,5,3,5,6,4,5,4,34.571,19.513,4,5,3,,5,4,,5,2,5,6,5,0,1,1,1,5,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,150,2200,Male,0,37,White/Caucasian,4,5,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S8
879,3161,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Accept,1,3,6,4,2,6,5,3,23.757,17.051,6,5,,,3,,5,6,1,5,6,4,0,2,1,1,5,7,In the long run (next year),1,An American embassy building,Iran,A reward of $3800 next month,1,300,1000,Male,0,35,White/Caucasian,4,4,Well Informed,3,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S8
880,134,1,1,1,t_AllSet|S8,Accept,1,Reject,0,Accept,1,Accept,1,Reject,0,Reject,0,Accept,1,5,6,5,3,2,2,4,21.574,15.129,3,2,,5,3,,,5,1,3,6,5,1,1,0,1,3,4,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,200,800,Male,0,32,White/Caucasian,4,5,Well Informed,3,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S8
